segment_index,start_time_sec,end_time_sec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_delta_1,mfcc_delta_2,mfcc_delta_3,mfcc_delta_4,mfcc_delta_5,mfcc_delta_6,mfcc_delta_7,mfcc_delta_8,mfcc_delta_9,mfcc_delta_10,mfcc_delta_11,mfcc_delta_12,mfcc_delta_13,mfcc_delta_14,mfcc_delta_15,mfcc_delta_16,mfcc_delta_17,mfcc_delta_18,mfcc_delta_19,mfcc_delta_20,mfcc_delta2_1,mfcc_delta2_2,mfcc_delta2_3,mfcc_delta2_4,mfcc_delta2_5,mfcc_delta2_6,mfcc_delta2_7,mfcc_delta2_8,mfcc_delta2_9,mfcc_delta2_10,mfcc_delta2_11,mfcc_delta2_12,mfcc_delta2_13,mfcc_delta2_14,mfcc_delta2_15,mfcc_delta2_16,mfcc_delta2_17,mfcc_delta2_18,mfcc_delta2_19,mfcc_delta2_20
55,27.5,28.0,79.65797838846932,167.34082265457675,-23.832129246830963,14.240491647302727,-26.071903456463946,0.3609070697452473,-20.917531261016045,12.438214034009068,-2.888885707297353,-1.845643461102981,1.658418388246135,10.202994465649512,9.367883205310083,15.1792543316504,1.7292815173922504,-2.6409831936503725,-13.967530501415283,-1.2505345561771974,-4.570611919405142,2.362867651912614,0.07617469241821972,7.6154871517827445,2.632285898847742,0.17654265849763026,-3.7881081333090076,-1.222880487668291,5.30880076453261,-1.2932838851218647,-4.0969328406808785,0.08122944206624498,1.498292136710404,1.8000956253433142,0.10036725939067218,-2.3873392763697696,1.9956186097187136,-0.3053630534507031,0.029166749980616153,-0.8445946756726544,-0.1320220275553803,0.34916331672171896,0.38251543075527056,-4.0344719579094654,1.693943160174271,0.6967793883310593,0.40088868076610557,1.599454331212077,0.8608082219662926,0.6943384506961761,-0.3287502990709276,0.4546744938605727,-0.9266950963489146,-0.6856279718576045,-1.697601295975471,-0.6002144478967757,0.03330635625627605,1.1770646780066043,0.5566392930303719,-0.23660850050741958,-0.5027565977990371,-0.2338998498231986
56,28.0,28.5,89.45219061474015,179.87641213636442,-15.589956933280579,14.015267139241413,-20.98713328174287,5.789240939757752,-14.841134517971561,14.276924036349111,-3.3798398345205793,-0.8330041882998385,-10.588743954836438,3.248892341712729,-6.8490343428078955,-0.045021061853336486,-3.146459892992583,1.2408300368158964,-9.668458944700596,-3.2345340800090177,-9.321743179092726,-3.941919226868449,2.692971455441458,-1.0739237467662601,6.205950850971676,0.7970315846531197,-0.9168287754276006,2.0432400631973024,3.103981854969088,-0.37700447194797365,-3.4988229955713734,-0.26470765059637325,-2.380267846860559,-0.6142741963741081,-2.2022415464756953,-1.246957335868338,0.21115907379248094,0.592354588713575,-0.650513188790654,-1.7108370922781633,-0.4673228300894994,-0.0053486989685874575,-0.4155860967257657,-5.326545150103096,0.3759141834557492,0.6028047611569309,1.1609101837043863,1.9234089938683319,-0.7460293833433844,0.5705967258598651,0.5255172146704783,0.35700774203002533,-0.25689032255840577,-0.6842848884527318,-0.735882300613083,0.1884252697880267,-0.4869301931784308,0.7024882853305168,0.2918184517643899,0.5430137791783712,0.20468478795875136,0.28904400502288996
57,28.5,29.0,108.15527505460217,142.61418762407112,-19.77023477415641,33.199147793231816,-16.821086101707508,15.026233008435337,-5.575209240760108,14.826289447318308,-16.336274368760236,3.037793174376713,-10.979885895494922,8.601486597654857,-2.177567973256963,-3.5335330742801476,-2.6043374045072585,5.738482138269957,-8.475651279180177,1.8832142927024276,-3.725995722404887,4.526441777233719,2.5791294106968414,-8.440378297272714,3.499438549538441,0.1518505830609404,-0.01667165720110602,4.676260051650636,1.8177625833978703,1.0351699515134696,-1.3360999837748935,0.9596335688057512,-2.2696045772114024,-1.3547748616308035,-3.2783086804985455,-2.723978887102641,-1.454415781379671,2.8871992009059992,2.2998280731648935,-0.1771773475913999,-1.3273579138773957,-0.5795646427374979,-1.5071581290047453,-2.2863869268557173,-0.23431551705908124,-0.44387839928510503,1.0566250040925127,0.9526258432763005,-1.8727309979005449,0.05086608570301579,1.5339437058764247,0.18029989978583355,0.39208168365991053,-0.3764890417426987,0.039114967996034616,0.9936828783644068,-0.38764454857071295,-0.12286012806313631,0.12437765668192394,0.4851678096253746,0.11351479073359168,-0.02726237552466368
58,29.0,29.5,85.45802375113736,142.36228852002017,-1.3044887834736412,18.666466944715566,-18.326172393078295,18.949808275789053,-12.93878694141588,18.08192909117343,-11.193636986317795,-4.514532890433598,-12.565624935381674,2.7803066191257146,-3.041286916290919,5.473559823617382,-1.8453626553302818,3.2484074028873495,-10.67779765644968,-4.499955795262017,-7.462385646503854,2.3035413679630627,-2.42058581033271,-6.2630936346612485,2.4344183883762853,0.024112853005650237,0.6933935184374878,4.228872088471749,-0.5080167385546897,-0.0962682492643586,-0.16965615988488505,0.448014671846874,0.9725391996362223,-0.9728560441896804,-0.7900919484129365,0.5388214642799791,0.15138754393736684,0.867691074358927,0.537163879720467,1.218784732271446,0.9081731483137749,1.250606926594872,-1.8895729321055117,0.9643699748581726,-0.8660023681438207,-0.5218385708836707,0.3060598382838696,-0.7554899456324715,-1.3856653230669942,-0.2667612287413736,1.2079444946841915,0.42940493079878395,1.3163974918490018,0.7933483264932161,1.0786177568530868,0.9679043389978191,-0.010912537523913735,-0.9682027849560986,-0.22762624245728652,0.5576774341943517,0.5437202099909708,0.15286419984205918
59,29.5,30.0,94.55070887375491,143.89599297638534,-13.47767057404224,12.674144659870354,-27.485742186801765,17.161923659982765,-12.77989213230454,15.711561264164255,-5.662487050273208,4.793288733992652,-8.701164007538255,3.6634130187890066,-8.927533910441124,-1.1999305465981562,-6.193346008337252,10.791224127843888,-1.9637207797162786,-1.5037104365076965,-12.137080255086552,-3.657685859190629,-4.902837319718419,-1.2218625385483415,3.346474544850032,-1.6563899721041588,0.6899057402210085,2.4474327160759857,-2.2488549282082193,-1.1793215679485933,1.908202270857997,0.6263677797737885,1.782297031761565,0.09694134053760807,-0.4101326996605344,1.6881857153781032,0.08728163179270722,-1.05733193658906,0.057216499134675004,0.11643346017941245,-0.2521960630890595,-0.4151263736833291,-1.3102670347887235,2.935828700952596,-0.34217159960763044,-0.18979229262796907,-0.17921717170741128,-2.1491645245838047,-1.0680493985683328,-0.3011785787324446,0.6466147095418143,0.13573118088819386,0.7457220953007729,1.4746298523469081,1.7843823918441006,1.2701525186425353,0.30578992990395254,-1.4177052148063403,-0.8977557080742976,-0.12254318356762632,0.7892826589267501,0.30414553640664027
60,30.0,30.5,84.15154465350024,147.9200412869011,-6.564147091456246,24.398332970950396,-12.187837647008307,25.865756056342775,-13.778876764972793,13.352946881604346,-9.565014293188518,0.5293213911265602,-6.865408900633664,0.8536489101972551,-7.424511116280495,1.482284995705562,-0.595017871390753,3.0529144138235633,-10.238604795830213,4.55285194595327,-0.5753351711830221,6.40317922431808,-3.013909839878464,0.13866824816241335,1.9524210125967798,-0.9080409921826825,0.26018171728068923,-0.6197959971777276,-1.7910360045628333,-0.6035648559238093,0.9187483505331359,2.0489498979135266,2.1757688078979633,2.626609335007764,1.7567592473707292,1.3864820578803831,-0.6142523204132768,-2.276393767319385,-0.6673386140619766,0.9307446748081875,1.713697294471185,0.6767531657146236,-0.08181465502994222,2.424811796243574,-0.5871530015841593,-0.5603410543036829,-0.49571091770483594,-2.480414801704004,-0.18064367530673958,-0.10718819332712394,0.4585827081785678,0.0663592464312158,-0.14842567854729394,0.8815167166438105,0.7675776782918589,0.39210308610548034,-0.13486250230000335,0.11768544171242053,-0.25236422351843335,-0.13381778843738304,-0.28506571135440656,0.04325254446252786
61,30.5,31.0,84.29432800482866,133.72599854788896,-0.4080328959149609,22.051264919593613,-16.440724773637463,23.805422698538397,-16.399438970022743,11.294172712359886,-7.609574361034895,3.647704932465575,-4.918508754061108,10.049522154807127,-2.036619371564846,6.903032916566274,-2.7931016375134874,0.5495689498565528,-8.409165213816536,-2.0610222770081537,-8.4305012755106,0.40099098063956606,-3.675543748473895,3.0378842660784278,2.029579239390043,-0.3310339574847381,-0.6961516151597625,-3.6452285284436434,-2.880974776439719,-0.21707463881902725,1.3527713087251656,0.8378218602133939,0.8573910951615893,4.21864171050501,4.3701776808301185,3.202953409309829,0.45735380031541256,-2.6292844522865413,-1.5866992203153703,-0.6458732366979019,2.216293307677647,1.2280899197358266,-0.5440380673460605,1.7676092923045148,-1.1374168189202218,-0.738666340109307,0.30563333694544914,-1.678118471606938,0.7460347489913097,-0.14041705192479545,-0.027128619641544498,-0.3879906606529958,-0.3110329112512895,-0.49905890698719113,-0.6386514665769709,-0.4586670941515726,-0.24909602397092886,1.3259276615660402,0.10235739458445021,0.8009495883987854,-0.5060816268049739,0.4547410252869548
62,31.0,31.5,75.51666498620818,148.14062697508044,1.9227974404466126,9.437701853940528,-22.547772513257,12.529078770622602,-20.08419354537094,17.27279908745657,-5.626351578271276,6.303008499897567,-3.578108522630437,12.720298726155468,2.297052051124583,8.35448838143708,-6.616746442808545,-3.0127338447159,-10.791768509709433,0.4324234990291457,-0.7471886639359098,3.6579687766210816,-3.4433058711046827,3.7310919442432273,0.15710103318548532,-3.440270425822473,-1.0921323923963049,-5.12687129778845,-1.0951751909726373,-1.113332680464761,2.400972862074368,0.6740838637831502,0.692863775199741,1.3738773540456681,0.6576412528010287,1.7419530478415168,-0.7079610518240023,2.2420945407697697,0.09730062185332375,0.9308491385231884,-1.7514000938416106,0.6452615021979334,-0.9025267390232556,0.5243178945526727,-1.0425952567200178,-0.48904814765096194,0.8823632161798084,0.01184128551065357,1.130065406012484,-0.3775007120314524,-0.14828533714135195,-0.7485103857137224,-0.46942559402063244,-1.1805245079485247,-1.5152346163149624,-0.5773927312551537,0.00021883781118195856,1.3613885557067698,0.3124035005104433,0.5226587100837523,-1.0430022658878517,0.19072608757523074
63,31.5,32.0,80.49042996503148,158.9751214626878,-7.57324664304346,18.4992904309516,-25.78653282947623,5.604119660624648,-24.032107624304054,12.666261967143008,-0.8679618641060067,6.0955544806741155,-6.057858720731925,18.82329666333494,8.062572910006917,11.378734807085221,-0.8957127210512935,0.6776259956809207,-9.620635024353515,-2.672862396535142,-0.9696869703218798,3.855368963336999,-7.4083296408356105,5.81997207493382,-1.4429495600454267,-4.083606955830796,2.89422947978675,-3.6896219916533375,1.133388409953229,-1.6265229153020944,1.0314469168796585,-0.6261525064260012,0.9685849918542297,-1.7719872039172977,-3.053831035260536,-0.7828852503603251,-1.1113441223565736,3.31306221719656,0.18668385409927546,4.121129170315837,-1.0500555029575298,1.8743245845097887,0.04337436298426271,-1.0025904564899206,-0.6717668873597583,-0.44686138120308233,0.37052106965235393,1.412485508457122,1.2113575520644526,0.21937132747826069,-0.5392070884970511,-0.251549304146649,-0.4764158086990344,-1.2288769255662104,-1.677938505140241,-0.9373342448349681,-0.03957447568696264,0.49155974899107047,0.5651088107182948,-0.023162298445379318,-0.6213793887654375,-0.37432550920061086
64,32.0,32.5,68.83696431787543,153.9509395507178,-2.1960350519645706,8.972968086159046,-12.975595581070445,9.332051086357414,-15.438418392695322,7.100238851888985,-0.9309562312811281,2.6758159359380396,-2.831415041299553,3.336148426161686,-9.185900993061235,7.954199289653667,-5.083517588741859,14.19935859476022,-9.146366781295105,9.513017698332703,-13.06274279298543,7.902297743959029,-5.660150588813882,1.3692138164980796,-1.524290871285571,-1.4769952312644619,2.876807250706472,-0.538392838019613,1.8521094323031093,-1.7863442778395366,0.3379838607491302,-0.9616148473353857,-0.2269561105515175,-0.28069874752370133,-2.1074094761587507,0.49243773143969377,0.17119082997862595,1.5593756764729096,0.00798735128291606,1.1605370217200779,-1.8681396296504826,1.3072662712037957,2.423256458926059,-2.3036974341259464,-0.34827306214869114,0.6651281977364416,-0.7779088826573815,1.8611626564348194,0.19738693909669106,0.7686273267059497,-0.5452069725233967,0.0236734318675213,-0.629699862234995,0.02522966056839397,0.019728550751091513,-0.4150030366630241,0.08107076520527072,-1.1684277503047542,0.1397307253838079,-1.2569882762712188,0.7808020352151936,-0.8254671527281116
65,32.5,33.0,50.59253013481701,159.92070263473937,-5.563364449936499,1.8655970243303848,-6.7556658407970005,6.955826582404316,-13.055384496594412,8.247838253633212,-4.800037450131679,2.330538682315335,-0.44893053545540396,5.881661285217535,-11.564298025774608,3.1887512106563576,-9.116436676329695,8.508833816101282,-8.298446807527323,14.00432647491924,-7.5230017257734865,7.650449419519529,-2.3502495746979823,-0.7941289524985984,-0.4885592451732179,-3.546978460779154,-0.8280160884493823,1.1229597839575423,1.7021706722446668,1.2162877972596633,-0.31176963309746936,0.3979246950394177,-1.0647780054579519,-1.0984548665413532,-2.63698948039119,-0.8589601566640965,-0.18009451902071463,0.16987372481724006,1.2835014685613062,-0.8765286705232429,-0.8322338682451024,-0.9745400107701575,5.46667849897411,-3.317341045207251,-0.44940438223312923,1.8347269442149015,-1.8713663245689487,0.9139806627639392,-0.6405580776326472,1.3968762548037974,-1.073644643118912,-0.1574193871435992,0.5378565410808601,0.3274679028685522,0.458817817027008,0.804462300481052,0.10075415091535314,-1.8167703881889885,0.7905837014806896,-1.769845512487763,0.6322221399323595,-1.0471100258064312
66,33.0,33.5,62.16486195724603,154.51390547154506,-6.703598012534718,10.369572400928831,-17.679169754064265,9.161261119634705,-16.31200794771022,10.550289555013789,-1.9703944815127896,3.377442162400032,-7.517353168026284,17.787622677595664,1.573440138221599,14.911668836849978,-1.650430315276216,0.8685406274384643,-11.412925861707949,-2.1034858280976594,-6.811229434462515,8.296759904548791,6.1439363904567905,-4.4803447126702896,-2.061459434994074,-0.38294368466608847,-3.1205540215651433,1.7726510965802014,-0.3926316266349014,1.3083985967841063,0.34654627444595043,0.28041242238804714,-1.4389540373191414,1.1632594881996656,0.5478632291218132,-0.2950246823217169,-0.7682320274655784,-2.028449964564338,0.24754544154134744,-2.8552633224133626,2.043699264878142,-2.0576419638026486,5.88383056877667,-3.114457916860897,-0.4028470536118387,1.921860176401263,-0.9216768260343626,-0.6656925984644217,-0.883810759890769,0.71352169565855,-1.5195785796973984,-0.8902236244235822,1.4765067782187185,-0.9875060621950941,0.05026439083628651,1.473333496946309,-0.8635511737973295,-0.9027958394188053,0.5595538480571115,-0.17698597621459147,0.2809402694905146,-0.08857812568942507
67,33.5,34.0,72.07523327185628,154.7229937397812,-7.762261388624475,0.06609596967094583,-27.57482618522623,11.30431356377371,-15.084459485573277,17.02267560187892,-1.907090904477522,7.734364842640207,-9.038779684658316,6.105285204911189,-10.502045057590443,3.605199250166586,-3.5127289528876884,8.192403603427998,-2.0698481413405663,-1.2472539859361722,-8.256612990808847,-1.2145621708086658,14.023019364399588,-7.84195388651824,-3.42138718935682,4.543001991944519,-3.4639215069221807,-0.2752406451335513,-0.9470314487409994,3.810486921405068,-4.341057505563308,-2.034263077005713,4.263866660642341,-0.8566268074362212,-2.0873783027657793,3.6331574589256386,-0.1378619390577062,-3.9768769032297535,4.019823316373505,-2.7201982200562527,0.1551357494399534,-1.6787714270191416,1.014024032066292,-0.5416484970275852,-0.0911279913858849,1.7481532036825367,0.5020843760391673,-1.494573776353095,-0.6052927097814738,-0.5738743254174515,-1.1092205055726163,-1.3167188874902689,1.0968546620348456,-0.9385486552536889,0.9142350463823954,2.031267219950511,-0.36766946302014936,-0.15323801018268332,-0.375976331109126,0.5669314876566547,-0.07495706484068082,0.9296464166222059
68,34.0,34.5,88.81529470163973,134.14807043484547,-11.403883757590947,7.958000190158325,-18.168785516681538,16.021063078573718,-16.387039031380397,9.25481316168666,-0.6446981318784557,1.3759649677158385,-5.7312606532938,9.040633907313184,-6.977711331544254,6.27085185828997,-11.726531587790753,4.2153238782751785,-11.022938906681748,2.8624913166936046,-2.4774408360770472,2.046593720109889,15.57236778552066,-10.679163300796572,-2.0721121672529623,4.087315424380011,-0.41362417022893905,-3.1677556157961733,-1.2423433066579,0.4841646383805086,-5.2452651015049385,-4.196639083430728,4.491255447491923,-5.339143088051736,-2.1308931107900237,5.613046408376367,-4.167681328989524,-0.881228206597617,1.4375956676623727,1.1974419154136258,-0.9571230910404382,1.2164913508811626,-2.8850897731708463,1.2199108403884624,0.9075730074128022,0.15465050149947257,0.5994192455824892,-1.331553277717801,0.10823488552215861,0.14687058375668613,-0.5228682676821953,-0.6371310334193665,0.7879195317849056,-0.946570752171213,-0.24516530149601254,1.391963364151125,0.6193010623719757,0.062203133024200205,0.3638408153307654,0.8336464611898502,-0.4503191308092408,0.7503733806247364
69,34.5,35.0,107.38241058461806,130.893850720498,-20.320157524192474,25.78639308943822,-23.830465494099258,2.149722377267054,-17.75302619846432,27.948011057322105,-27.16817315276537,-6.840038105371128,19.977356510390045,5.972021633177672,-17.725613804720574,25.674946994564543,-4.767695735360957,-13.048942325465832,11.605676296827088,-2.0796531977576467,-8.914217277766454,2.3816753766432766,-1.9943451118984594,-0.40296214357338167,-0.938872835973198,2.9586580031104748,0.32894086607835055,-3.8797057416197407,-0.8994370366512008,-1.2409668506257936,-3.0619664729851035,-3.9471439895025355,1.454390562310741,-2.5399968546840945,3.2735639214767014,6.343340397739409,-0.31871718335948773,-1.1699272050795366,-1.191405300044835,-0.06822385115346503,0.29339198551078394,2.0366254149989635,-5.041050524270492,1.2104846762701529,1.3697850760860313,-0.8969399285616402,0.2651755280801463,-0.14740374082579577,0.5455501557327184,0.6939265253435314,0.9202112931322988,1.025637770245575,-0.22761528737841863,-0.138947873360931,-0.08718487429292314,0.007986741242601375,0.2593176672195745,0.4479397738203463,0.23001311290477292,0.06246023700360353,0.44461139254863485,-0.15561693437619525
70,35.0,35.5,122.3731122284684,113.03266047720383,-10.785210781015524,17.946000962945238,-21.619470950772445,-2.1002213660928213,-21.189441124554197,7.508445019194738,-15.56617886489354,-10.318551780747928,0.43085597190913794,-8.841460976796238,-5.469241042163448,31.94202700653282,-21.86135356898719,7.083072558897296,-11.062709742479917,4.299923354881202,-11.2680427461859,12.58109788522863,-0.2728302372484068,-2.1002863822004114,1.2351484253781235,1.1824808172482961,-2.019888980152965,-3.082882743765705,0.12474559493099194,4.568478401582967,-2.907340580254127,-1.9488022884603722,3.905381670771184,-2.7279092490324603,-3.358434390479489,5.309700669027019,2.4187009065451885,-3.1209091485184457,4.672363826404343,-0.013018200915507457,-0.27702450720347593,-0.16347348168802195,-4.234384605806451,1.6672962526168047,0.27640178611240285,-0.9322096702320052,-0.48503366401073683,0.9379309355154296,0.6291192596463434,1.8139498339966966,0.8275448801789085,1.8610090645170059,0.0976102770769541,1.3403119557374943,-0.1835793306392459,-1.4103853060927782,1.1378074279057573,-0.4786414826833637,0.6552584528130277,-0.8296124468573179,0.6252911756396171,-1.0818170830073837
71,35.5,36.0,45.32459894894966,163.26588800073512,-12.765962056778175,9.865385598829855,-24.204779137789025,0.9664270780082894,-17.18044362224238,11.691025419995917,-9.75618290289549,-6.154096730640576,-4.847885185706084,2.346348373545434,5.111539405102651,22.486313664742188,-0.03890387908690701,0.9088932377192585,-8.006989223665652,-2.307089260797296,-2.394352108200503,3.7013128216267766,-3.2596342455683254,-6.0789689644655605,1.773907894757789,1.5107196527021785,-1.3349114615594366,-1.0546957852777639,1.0971748791281448,5.237962666521494,-0.9089633005272227,1.9700073767369806,3.418727112110618,-2.8569830937505136,-1.9095320343856619,3.82476403481332,-2.1344647207271907,-0.6173375631676091,3.5525048015263834,-1.8026669768736685,2.038143420264645,-1.7668736826155251,-1.392456285896116,0.6572021764313786,-0.3440657924811967,-0.850548884749996,-0.03164397532323718,1.1698704079918931,0.06968878781646033,0.387595035437412,1.1429250701091338,1.7224747211795315,-0.6804629756179065,1.2135691295194657,-0.003970337506048272,-2.770278217940008,0.27504088672476784,0.40650053679141634,-0.6663706521482019,-0.241453735875735,0.1270940243606721,-0.8294771273655377
72,36.0,36.5,118.4800493332319,107.46061988372486,-9.005239364407483,21.830908021703987,-28.081073595601474,1.1982970093745853,-16.04960234483641,40.22569798826457,-23.887396158084023,-8.711017161951293,26.208268548610175,-2.7860757080329916,-35.1884598888533,34.41367186833623,-1.9974229832018446,-18.368139645909586,22.14521298558632,2.9111183436358923,-7.122495956877403,0.5694075891780306,-4.966910676676647,0.4953213727335355,-2.0464936020564424,0.15023624842413702,-2.006866326463728,0.10939408360998355,0.9049470336841424,6.314449049790342,-2.184042286839339,2.1498305560345368,3.997138557976755,1.5209098101689411,-0.4572417860550713,-0.17959194062447562,2.429229579223112,-3.550730440970398,2.3419328809419,-2.0833987560128597,1.2969570697807145,-2.2908445153485086,-4.949536018172354,4.18641572309387,-0.8295255059808816,-1.6182734256085758,0.8305019666268147,1.204754560471943,-0.24584099176006097,-2.628668970153061,2.4175239556537056,0.9858498443809202,-3.2205411209253225,1.6136818055438957,2.447816803909255,-3.8646313005052266,0.5702525796441811,1.8447074392193756,-3.0595601562080916,0.18357842496896504,0.032366094043671655,-0.1893939021434404
73,36.5,37.0,93.03077080439469,103.2850261949097,-12.340603758707555,31.397537823569735,-27.274221479481923,-4.7730157368554655,-14.837071192682494,37.77919790539464,-27.55238100880624,2.2062314689154525,24.182285782592608,-11.34058646995651,-12.41366455330395,43.562944737729424,-25.37198463188958,-3.4100240389004353,12.764238940425876,-10.39858557650333,-0.7962735710974838,-0.4468478884090441,-6.609586321664915,1.5852448611165355,-1.0183807846618973,-0.7779641362274229,0.16420966261754624,0.37350788465187795,-0.9410938169454746,-0.1759769975424221,2.291009730853168,2.6159131941476623,-1.9938027593815746,1.4034392633125294,1.803115931734251,-4.763404387134875,1.0512229139253888,1.0774861251035202,-3.3580430880546213,-0.24030225298346325,0.14187131882204893,-1.0470747049984792,-2.7587761834749154,2.6266527795923325,0.4246596728534369,-1.1604168103164334,1.4435669701433245,1.0983021697127209,-0.35810820531665594,-2.386635014701868,2.0481325469618197,-0.5016302130162135,-2.643176683418601,1.8806982835561334,0.32291560639598615,-2.9418321408833794,2.343768102915964,0.41085525623641656,-1.7498477860528971,1.5487863750563937,-0.8037828127404367,0.5366049259373241
74,37.0,37.5,73.68547291736267,145.49969824378422,-21.23035794033304,7.931106092695982,-30.119081412244633,1.3164704593889733,-17.83639217091343,26.036604025447073,-17.588291246134858,-3.7495631003532646,5.901463277643557,5.6065554957994355,1.0071520067644943,20.505751766916823,2.951334703529697,-8.511121007644839,-9.738659419816186,-2.071322267330072,-5.582296665833842,3.200955663504005,-23.345534290061863,14.99968532047788,-1.516334764816439,-5.764544416329778,1.3830602908926142,2.226788223629186,-0.08532501583250238,-5.867896617150369,7.580292682324198,2.657494024738885,-9.49105899810932,3.210288600155492,7.024325646006823,-9.719371622525003,3.677119987439802,5.255216203442862,-7.170163009845602,0.12369156198421447,0.8329420137361804,-1.4703424812137464,3.9760370559853397,-3.004322747829114,1.7541311761880247,0.7405955635115481,0.9926546291395316,-0.07731349379506569,0.04715915392701396,-0.4075629850997217,-0.15595792088226082,-1.280922137611331,0.07440179123148882,-0.19714958759261417,-1.9033297381838057,1.4357233203837523,-0.41563305435022657,-0.30016958233083446,1.5288734052900979,1.145665902980729,-0.5301293986496778,0.7566030612775491
75,37.5,38.0,34.67395554855972,152.1725731262881,-11.745306692124881,12.925465882196747,-22.364726916379716,2.7748797762604838,-20.99251779393124,17.905687413692558,-1.4506867046042404,4.444742209298717,-4.663496347130641,5.1672290881918626,-3.970686884034998,5.623251779777534,2.742831847174261,1.367814544104482,-8.855268461237495,-1.01738022023163,-2.455095159612039,-2.8498347405286037,-7.864203356250287,-0.1978870403760783,3.6321268404049705,-1.333974066503027,4.18796008047901,3.3781179932762355,-0.19823012269681128,-0.6040395735174807,4.4495319497001,-0.7919754226962589,-3.053057526939342,5.7018189290368735,-4.035737718436679,-6.114506828653305,8.960430589744277,-2.9660346041921577,-0.44068618334434584,4.837719739409758,-1.7487631154152692,0.505899930003713,7.844464452107086,-3.9687331855340284,1.1367765496396662,1.455980218102731,-0.5279383297976172,-0.9911329827744143,0.10892715524938333,1.3384976416785663,-2.6125478515921805,-1.678228930223591,2.2830225758767635,-1.3532687433098338,-2.086245558445751,4.025012170141765,-1.3881590338405894,-1.1691903079856216,2.990581340286201,0.008720560228229006,-0.4942851293461381,0.6270312800951306
76,38.0,38.5,30.930785510840135,158.015273020425,-16.88456172178101,2.2442219107416133,-23.62051942268951,8.558290370962533,-13.398504123374549,20.822970148363787,0.9632201014359454,3.457197591551491,-6.824135377074771,5.011459513670271,-4.288320493453681,4.786660234687192,2.3307687144652363,5.5190220798022525,-2.8958483628099856,-1.1610265245788858,-2.1283750939392267,-5.580811390830917,15.540583120542724,-13.634726415665718,4.398908466350242,4.131219031119677,0.9445316103031955,-1.7794784396775232,0.7693109561948804,4.490665412279264,-4.043093000674109,-2.550835823600153,4.898774897913082,-1.6140279606563006,-7.054463651888629,7.674575882053496,-3.603539530437464,-3.02981798797673,8.527621455037247,1.1059197626941717,-0.4083727063490138,0.7156834735381382,8.666536272190337,-4.4764378374445455,0.2430919198312699,1.8588985518686885,-1.1835868803384582,-1.0018039224646094,-0.4593543312745294,0.5605061322835044,-2.250589512012011,-0.8661183084672861,2.1005400013955096,-1.6678158351196708,-0.5590719890326701,3.4057671286772497,-2.681266825250719,-0.28014956604315,1.3206428023558898,-0.7977366371780684,-0.27365361938339866,0.4396982237296144
77,38.5,39.0,75.08709772640455,96.03780360470893,3.6471323340412716,27.571109582031788,-9.583702071864453,8.496664273738922,-18.04716582993599,37.36581697634888,-14.580476934091152,-5.357025990518217,15.279797475255071,17.466056166292425,-29.944616895378246,20.849956360577735,19.740451311364012,-25.25526860358476,7.139402495201048,13.334865249169853,-11.267049934121133,6.473535288776979,13.169677233568198,-3.9412151984817956,1.70788034795309,1.5540552305615,-2.2562176460758288,-2.579023697566836,-0.8237760267122497,1.3372301961355895,-4.960036685608573,-3.1710665328007686,2.226393171991035,-2.9507461728307387,-1.5887172115467723,6.664682711284685,-2.2492424963389204,-0.6259483191147888,3.745971380934951,-0.6878135521972966,-1.7088969678660433,0.9950687181012303,-0.033794948702156595,2.839404680220482,-1.700438310207708,-0.7254151900943101,-1.4514252526851037,0.1417583444402107,-0.40425107503408064,-2.361317406295007,0.4439249126017474,1.2197982597678347,-0.9537894569880072,-0.6046537458610033,3.3502819337772776,-0.9272500852924582,-2.5976193039957383,2.3913987856580707,-2.1541009545447194,-1.414702003389988,0.7422465375466067,-0.42968575009417875
78,39.0,39.5,131.18181743115383,105.39345092624528,-6.932035121664921,21.264379398376835,-31.78693578298629,-10.441813987737856,-15.462513371936655,38.75986630551522,-31.238861134761933,-11.602858118445555,20.423690856016098,-8.612997846532343,-21.278201247007,51.26527888678418,-23.56517268075249,-10.348669373683858,24.90211237715075,-3.7178461885599585,-3.218182810324363,2.1176880165419023,9.470206775980548,-5.510839787691977,0.6612480805658502,2.0859336944813953,-1.3127852475222537,0.1963394567276779,-2.0693237201974286,-4.0360008405593835,1.0321294399184848,-0.4835519625452883,-1.6280843405969667,-0.8025080245090511,3.00545544739852,0.9198692508922427,-4.124377595772185,2.6844252306884284,-2.6602777802058055,-1.102224978102598,-0.555259156955425,0.48356424338556586,-8.008171700748022,5.38702427007926,-1.4387364546177301,-1.8378454948649,0.23334879855397947,2.0225546475789815,-0.22799009420541003,-2.8656867307229006,2.605024441968678,2.002657185309684,-2.5553830490371765,1.9436912459721425,3.2104868246690748,-4.987736378292826,1.3428439099789622,1.60743231614153,-4.057087362672278,-0.13643403200470058,0.6158009276473955,-0.48647607208672594
